Physics	*[[Galileo Galilei]] (1564–1642)\n*[[Christiaan Huygens]] (1629–1695)\n*[[Isaac Newton]] (1643–1727)\n*[[Leonhard Euler]] (1707–1783)\n*[[Joseph Louis Lagrange]] (1736–1813)\n*[[Pierre-Simon Laplace]] (1749–1827)\n*[[Joseph Fourier]] (1768–1830)\n*[[Nicolas Léonard Sadi Carnot]] (1796–1842)\n*[[William Rowan Hamilton]] (1805–1865)\n*[[Rudolf Clausius]] (1822–1888)\n*[[James Clerk Maxwell]] (1831–1879)\n*[[J. Willard Gibbs]] (1839–1903)\n*[[Ludwig Boltzmann]] (1844–1906)\n*[[Hendrik A. Lorentz]] (1853–1928)\n*[[Henri Poincaré]] (1854–1912)\n*[[Nikola Tesla]] (1856–1943)\n*[[Max Planck]] (1858–1947)\n*[[Albert Einstein]] (1879–1955)\n*[[Milutin Milanković]] (1879–1958)\n*[[Emmy Noether]] (1882–1935)\n*[[Max Born]] (1882–1970)\n*[[Niels Bohr]] (1885–1962)\n*[[Erwin Schrödinger]] (1887–1961)\n*[[Louis de Broglie]] (1892–1987)\n*[[Satyendra Nath Bose]] (1894–1974)\n*[[Wolfgang Pauli]] (1900–1958)\n*[[Enrico Fermi]] (1901–1954)\n*[[Werner Heisenberg]] (1901–1976)\n*[[Paul Dirac]] (1902–1984)\n*[[Eugene Wigner]] (1902–1995)\n*[[Robert Oppenheimer]] (1904–1967)\n*[[Sin-Itiro Tomonaga]] (1906–1979)\n*[[Hideki Yukawa]] (1907–1981)\n*[[John Bardeen]] (1908–1991)\n*[[Lev Landau]] (1908–1967)\n*[[Anatoly Vlasov]] (1908–1975)\n*[[Nikolay Bogolyubov]] (1909–1992)\n*[[Subrahmanyan Chandrasekhar]] (1910–1995)\n*[[John Archibald Wheeler]] (1911–2008)\n*[[Richard Feynman]] (1918–1988)\n*[[Julian Schwinger]] (1918–1994)\n*[[Feza Gürsey]] (1921–1992)\n*[[Chen Ning Yang]] (1922– )\n*[[Freeman Dyson]] (1923–2020 )\n*[[Gunnar Källén]] (1926–1968)\n*[[Abdus Salam]] (1926–1996)\n*[[Murray Gell-Mann]] (1929– )\n*[[Riazuddin (physicist)|Riazuddin]] (1930– )\n*[[Roger Penrose]] (1931– )\n*[[George Sudarshan]] (1931– )\n*[[Sheldon Glashow]] (1932– )\n*[[Tom W. B. Kibble]] (1932– )\n*[[Steven Weinberg]] (1933– )\n*[[Gerald Guralnik]] (1936–)\n*[[Sidney Coleman]] (1937–2007)\n*[[C. R. Hagen]] (1937–)\n*[[Ratko Janev]] (1939– )\n*[[Leonard Susskind]] (1940– )\n*[[Michael Berry (physicist)|Michael Berry]] (1941– )\n*[[Bertrand Halperin]] (1941–)\n*[[Stephen Hawking]] (1942–2018 )\n*[[Alexander Markovich Polyakov|Alexander Polyakov]] (1945–)\n*[[Gerardus 't Hooft]] (1946– )\n*[[Jacob Bekenstein]] (1947–)\n*[[Robert Laughlin]] (1950–)
Physics	* [[American Physical Society]]\n* [[Astronomy]]\n* [[Energy]]\n* [[Matter]]\n* [[Time]]
Politics	* Decide which people get which pieces of [[land]]\n* Decide which people can tell other people what to do\n* Decide whether to go to [[war]] with another country\n* Create [[money]]\n* Build things for the use of the whole group, such as [[road]]s, [[hospital]]s, [[library|libraries]], and [[dock]]s.\n* [[education|Educate]] people, either for their own good, or to teach them what the government wants them to know\n* Take care of the very young, the sick, or the very [[old]]\n* Manage the [[welfare]] of the country and manages the money available for spending on services ([[Hospital]]s, [[School]]s, etc.)
Politics	* For example, how the government spends its money makes a big difference in what people will do or what will happen to people. If the government spends a lot of money on hospitals and nurses, the people will probably become healthier.\n* Also, if people like their government, or think that their government is wise, they may do something just because their government says it is a good thing to do. Governments often make posters or television advertisements that encourage people to stop smoking cigarettes or eat more fruits and vegetables.
Politics	* [[Identity politics]]\n* [[Political economy]]\n* [[Political philosophy]]\n* [[Constitution]]\n* [[Geopolitics]]
Proof	* An argument, including:\n** [[Mathematical proof]]\n** [[Proof theory]], a branch of mathematical logic\n** [[Logical argument]]\n** [[Evidence (law)]], tested evidence or a legal proof\n* [[Proof (alcohol)]], measure of an alcoholic beverage's strength\n* [[Proofing (baking technique)]], the process by which a yeast-leavened dough rises\n* [[Proofreading]]\n* [[Artist's proof]], a single print taken during the printmaking process\n* [[Proof coinage]], a coin made as an example of a particular strike\n* [[Proof test]], for a firearm\n* [[Galley proof]], a preliminary version of a publication\n* [[Homeopathic proving]], testing a substance's effect on the body
Proof	"* [[Proof (1991 movie)|''Proof'' (1991 movie)]], an Australian movie by Jocelyn Moorhouse\n* [[Proof (play)|''Proof'' (play)]], a play by David Auburn\n* [[Proof (2005 movie)|''Proof'' (2005 movie)]], a movie directed by John Madden, based on the play\n* ""Proof"", a song by [[Paul Simon]] from his 1990 album ''[[The Rhythm of the Saints]]''\n* [[Proof (rapper)]] (1973-2006), American rapper, a member of the group [[D12]]"
People's_Republic_of_China	* [[List of provinces of China]]\n* [[Political problems of China]]
People's_Republic_of_China	* {{En icon}} [http://www.china21th.net.ms/ Information, Links, History  and more of China ] {{Webarchive|url=https://web.archive.org/web/20091115134824/http://www.china21th.net.ms/ |date=2009-11-15 }}\n* {{En icon}} [http://www.china-map-guide.com/ China Maps] {{Webarchive|url=https://web.archive.org/web/20130512205759/http://www.china-map-guide.com/ |date=2013-05-12 }}\n* {{commons-inline}}\n* {{wikivoyage-inline}}
Help:User_settings	*Username: Shows your Wikipedia username to you. This is the username you chose when you signed up for Wikipedia. A [[WP:ADMIN|bureaucrat]] can change your username if you have acceptable reasons for that.\n*User ID: Shows your user identification number. Your user ID never changes.\n*[[England|E]]-mail: You may save your e-mail address in Wikipedia settings. This can help you if you forget your password; you can request a new password to be sent to this e-mail address.\n**'''Note''': There is a checkbox on the bottom of the page with this text: ''Enable e-mail from other users''. If you check it, a confirmation e-mail will be sent to you e-mail address. You can follow the instructions in that e-mail, to activate your e-mail address on Wikipedia, and let other users contact you by e-mail.\n*Nickname: You can choose a nickname for yourself. When you sign your comments (by adding <nowiki>~~~~</nowiki> to the end of your comment) and save the page, it is automatically replaced with your nickname.\n*Raw signature: If you keep this box unchecked, your nickname is used in your signatures, and it will contain a link to your user page. If you check this box, however, your signature will not contain a link to your user page.\n*Language: You can choose the language of the user interface of the Wikipedia.\n*Change password: Use this section only when you want to change your password.
Help:User_settings	"*You can choose if broken links should be shown as red links or as non-linked text.\n*You can decide if the paragraphs should be justified to the span of your browser window.\n*You can choose if headings should be auto-numbered or not.\n*You can tell Wikipedia to show a ""table of contents"" near the top of every artcile.\n*You can disable page caching, so you can see the latest version of each page without needing to refresh the page. Choosing this option increases the load on Wikipedia servers.\n*You may select some other options which help you use Wikipedia in a better way."
Political_party	* [[List of political parties in Australia]]\n* [[List of political parties in Canada]]\n* [[List of political parties in France]]\n* [[List of political parties in Germany]]\n* [[List of political parties in Malaysia]]\n* [[List of political parties in New Zealand]]\n* [[List of political parties in Pakistan]]\n* [[List of political parties in the United Kingdom]]\n* [[List of political parties in the United States]]
Product	* '''Product''' (as a general idea) is anything which results from a [[process]]. \n* [[Product (mathematics)]] is the result of [[multiplication]]\n* [[Product (consumer goods)]] in business\n* [[Product (chemistry)]] is a result or something that is made in a chemical reaction.
Program	*A '''program''' or '''programme''' can be a plan of how to do something. It tells the steps that we think we need to do to make something happen. For example, a [[government]] might make a program to improve the [[health]] of the people in part of a [[country]] by giving the people better [[food]], by helping to kill [[insects]] that carry [[disease]]s, and by bringing more [[Medical doctor|doctors]]. \n*A [[computer program]] is something a [[computer]] uses to work. For example; [[computer game]]s or [[web browser]]s \n*[[Television programme|Television program(me)]] is a show that is on [[television]].\n*[[Radio programming|Radio program]] is similar to a television program but it is on the [[radio]].\n*[[Webcast]] is similar to a television program but it is shown on the [[Internet]].\n*[[12-step program]] is a way people use to stop doing something. Examples would be to stop drinking [[alcohol]], stop smoking [[tobacco]] or stop using [[drug]]s.\n*an [[event program]] is a thing that lists the what will happen during an event such as an [[opera]] or [[auction]].
Paradox	* [[Zeno's paradoxes]] of [[motion (physics)|motion]]\n* [[Simpson's paradox]] in [[statistics]]\n* [[Grandfather paradox]]\n*[[Banach–Tarski paradox]]
Paradox	* [[Dilemma]]\n* [[Irony]]\n* [[Oxymoron]]\n* [[Buttered cat paradox]]\n* [[Thought experiment]]
Potato	* ''Solanum andigenum'' <small>Juz. & Bukasov</small>\n* ''Solanum apurimacense'' <small>Vargas</small>\n* ''Solanum aquinas'' <small>Bukasov</small>\n* ''Solanum chiloense'' <small>Berthault</small>\n* ''Solanum chilotanum'' <small>Hawkes</small>\n* ''Solanum cultum'' <small>Berthault</small>\n* ''Solanum diemii'' <small>Brücher</small>\n* ''Solanum estradae'' <small>L.E. López</small>\n* ''Solanum fonckii'' <small>Phil.</small>\n* ''Solanum herrerae'' <small>Juz.</small>\n* ''Solanum kesselbrenneri'' <small>Juz. & Bukasov</small>\n* ''Solanum leptostigma'' <small>Juz. & Buk.</small>\n* ''Solanum molinae'' <small>Juz.</small>\n* ''Solanum oceanicum'' <small>Brücher</small>\n* ''Solanum ochoanum'' <small>Lechn.</small>\n* ''Solanum sanmartiniense'' <small>Brucher</small>\n* ''Solanum subandigena'' <small>Hawkes</small>\n* ''Solanum tascalense'' <small>Brucher</small>\n* ''Solanum zykinii'' <small>Lechn.</small>
Potato	* Norgleam<ref>{{cite web |url=http://www.ag.ndsu.nodak.edu/plantsci/potatoes/potatolinks/Norgleam.htm |title=Norgleam |publisher=Ag.ndsu.nodak.edu |accessdate=2010-08-27 |archive-date=2010-07-15 |archive-url=https://web.archive.org/web/20100715111059/http://www.ag.ndsu.nodak.edu/plantsci/potatoes/potatolinks/Norgleam.htm |url-status=dead }}</ref><ref>{{cite web|url=http://www.encyclo.co.uk/define/Norgleam |title=Norgleam - Dictionary |publisher=Encyclo.co.uk |date=2007-10-15 |accessdate=2010-08-27}}</ref>\n* Bismark<ref name=tas>
Potato	* Coliban<ref name=tas/>\n* Russet\n* Pontiac<ref name=tas/>\n* Sequoia<ref name=tas/>\n* Desiree<ref name=tas/> – cream colored flesh, red skin<ref name=hub>{{cite web|url=http://www.hub-uk.com/cooking02/tipspotato-types.htm|title=Potato types – varieties of potatoes widely available|publisher=www.hub-uk.com|accessdate=2009-07-05|last=|first=}}</ref>\n* Bintje<ref name=tas/>\n* Irish grown
Probability	*[[List of mathematics topics]]\n* [[Probability density function]]\n* [[Probability distribution]]\n* [[Probability space]]\n*[[Probability theory]]\n* [[Random]]\n* [[Random variable]]\n*[[Stochastic process]]
Protein	* [[Protein structure]]\n* [[Protein folding]]\n* [[Translation (genetics)]]
Periodic_table	"* <div style=""background-color:#f66"">[[Alkali metal]]s</div>\n* <div style=""background-color:#ffdead"">[[Alkaline earth]]s</div>\n* <div style=""background-color:#ffbfff"">[[Lanthanide]]s</div>\n* <div style=""background-color:#f9c"">[[Actinide]]s</div>\n* <div style=""background-color:#cc70cc"">Superactinides</div>\n* <div style=""background-color:#ffc0c0"">[[Transition metal]]s</div>\n* <div style=""background-color:#ccc"">[[Poor metal]]s</div>\n* <div style=""background-color:#cc9"">[[Metalloid]]s/[[Metalloid|Semi metals]]/[[Metalloid|Half metals]]</div>\n* <div style=""background-color:#a0ffa0"">[[Nonmetal]]s</div>\n* <div style=""background-color:#ff9"">[[Halogen]]s</div>\n* <div style=""background-color:#c0ffff"">[[Noble gas]]es</div>"
Periodic_table	"* those in <span style=""color:blue;"">blue</span> are gases\n* those in <span style=""color:green;"">green</span> are liquids\n* those in <span style=""color:black;"">black</span> are solid"
Periodic_table	"* <div style=""border:solid 1px black;padding:1px;"">Those with solid borders have stable isotopes ([[Elementary algebra|Primordial elements]])</div>\n* <div style=""border:dashed 1px black;padding:1px;"">Those with dashed borders have only radioactive naturally occurring isotopes</div>\n* <div style=""border:dotted 1px black;padding:1px;"">Those with dotted borders do not occur naturally ([[Synthetic]] Elements)</div>\n* <div style=""border:none;padding:1px;"">Those without borders are too radioactive to have been discovered yet.</div>"
Periodic_table	* The standard table provides the basics. It is shown above\n* A [[Periodic table (alternate)|vertical table]] for improved readability in web browsers\n* The [[Periodic table (big)|big table]] provides the basics plus full element names\n* The [[Periodic table (huge)|huge table]] provides the basics plus full element names and [[atomic mass]]es\n* [[Electron configuration]]s\n* [[Periodic table (metals and non-metals)|Metals and Non Metals]]\n* [[List of elements]]: includes name, symbol, atomic number, atomic mass, group, and period; sortable by any of those\n* [[List of elements by symbol]]\n* [[List of elements by boiling point]]\n* [[List of elements by melting point]]\n* [[List of elements by density]]
Periodic_table	* [[Periodic table group]]\n* [[Periodic table period]]\n*[[Extended periodic table]]
Periodic_table	* [http://www.periodic-table.com/ Periodic Table of the Elements – displays basic properties]\n* [http://www.webelements.com/webelements/scholar/index.html WebElements Periodic table]
Physiology	* [http://www.physoc.org The Physiological Society]\n* [http://www.biol.unt.edu/developmentalphysiology/ Developmental physiology]\n* [http://www.the-aps.org/ The American Physiological Society]
Planet	"* [[Terrestrial planet|''Terrestrial'' or ''rocky'']]: These are planets that are like Earth. They are mostly made up of [[Rock (geology)|rocks]]. They include: Mercury, Venus, Earth, Mars. \n* [[Gas giant|''Jovian'' or ''gas giant'']]: These planets are mostly made of [[gas]]. They include: Jupiter, Saturn, Uranus, Neptune.\n* [[Ice dwarf|''Icy'']]: These planets are mostly made of [[ice]]. It includes Pluto. Many objects in the Solar System that are not planets are also ""icy"". Examples are the icy moons of the outer planets of the Solar System (like [[Triton (moon)|Triton]])."
Planet	* [[Formation and evolution of the Solar System]]\n* [[List of planets]]\n* [[Ice dwarf]]s
Political_problems_of_China	*[[Diaoyu Islands]] (with [[Japan]])\n*[[Spratly Islands|Nansha Archipelago]] (with [[Vietnam]], [[Brunei]], [[Malaysia]], and the [[Philippines]])\n*[[Paracel Islands|Xisha Archipelago]] (with [[Republic of China]] and [[Vietnam]])\n*[[Arunachal Pradesh|South Tibet]] - parts of [[Arunachal Pradesh]] (with [[Republic of India]])\n*[[Aksai Chin]] - part of [[Kashmir]] (with [[Republic of India]])
Political_problems_of_China	* [[Mongolia]] (lost to independence)\n* [[Tuva]] (lost to [[Russian Empire]])\n* [[Manchuria|Outer Manchuria]] (lost to [[Russian Empire]])\n* [[Kyrgyzstan]] (lost to [[Russian Empire]])\n* parts of [[Kazakhstan]] (lost to [[Russian Empire]])\n* parts of [[Myanmar]] (lost to [[British Empire]])\n* [[Bhutan]] (lost to [[British Empire]])\n*[[Hong Kong]] (lost to [[British Empire]]) (returned to [[PRC]] with effect from 1 July 1997 under the [[Sino-British Joint Declaration]])\n* [[Macau]] (lost to [[Portugal]]) (transferred to [[PRC]] on 20 December 1999)\n* [[Vietnam|Tonkin & Northern Annam]] (lost to [[France]])\n* [[Ryukyu Islands]] (lost to [[Japanese Empire]])
Police	* Preventing crime and protecting the public. They do this by [[patrol]]ling on foot in [[uniform]] and in police cars. This can stop some forms of [[crime|criminal behavior]].\n* Responding to crimes. When someone calls the police to say that a crime is happening, they must send some police officers to arrive at the scene very quickly. They will try to stop the crime and catch the person doing it.\n* Investigating crime. This means that the police try to find out who did the crime.\n* Arresting and detaining suspects. When the police believe that someone has committed a crime, the police [[arrest]] them, take them to the police station and ask them questions. However, it is the [[prosecutor]]s and not the police who have the final say on whether a suspect gets charged.\n* To help with emergencies or problems that are not crimes. This may be car accidents, fires, or people who are sick, hurt or lost. The police work with [[firefighter]]s, [[ambulance]]s, and rescuers. They might direct [[traffic]], help lost children, or give traffic [[citation|ticket]]s.
Police	*Patrol officers travel through their area. They may travel by foot, on bicycle or motorcycle, or in marked cars. The cars have warning lights and sirens that can be used. The sirens make a loud sound. Patrol officers enforce [[motor vehicle]] and [[crime|criminal]] laws. In some locations patrol officers manage the local [[jail]].\n*Detectives work on [[investigation]]s that are more complex. They try to find [[fraud]], [[illegal drug]]s, and [[Sexual intercourse|sex]] crimes like [[prostitution]], [[human trafficking]], and [[rape]]. Prostitution is not a crime in all countries.
Police	*[[Police officer]]\n*[[SWAT team]]
Police	*[https://www.bing.com/images/search?view=detailV2&id=DE7BC0F0CEB5A7853B764CB070B86E30C61F3896&thid=OIP.dq1jKacI5GldECE8y1qCsQHaHu&mediaurl=https%3A%2F%2Fs-media-cache-ak0.pinimg.com%2F236x%2F73%2F90%2Fe5%2F7390e5bcc098f135c8e22d395f4e4ab2.jpg&exph=246&expw=236&q=1840+Police&selectedindex=0&ajaxhist=0&vt=0&eim=0,1,2,6&ccid=dq1jKacI&simid=608010331030032091 1860-1870 picture of  San Fransico Police man]\n*[http://www.photohistoryofpolice.com/ Police History book ] {{Webarchive|url=https://web.archive.org/web/20190608050727/http://www.photohistoryofpolice.com/ |date=2019-06-08 }}\n*[https://www.bing.com/images/search?q=jim+casey+police+collectables&qpvt=Jim+Casey+Police+Collectables&FORM=IGRE Police Pictures links]
Pi	* 4 digits are needed for a radius of 30&nbsp;meters\n* 10 digits for a radius equal to that of the earth\n* 15 digits for a radius equal to the distance from the earth to the sun.\n*20 digits for a radius equal to the distance from the earth to [[Polaris (star)|Polaris]]. 
Pi	* [[List of numbers]]\n* [[Irrational number|Irrational numbers]]
Pi	* [[Apéry's constant|{{mvar|ζ}}(3)]]\n* [[Square root of 2|{{radic|2}}]]\n* [[Square root of 3|{{radic|3}}]]\n* [[Square root of 5|{{radic|5}}]]\n* [[Golden ratio|{{mvar|φ}}]]\n* [[E (mathematical constant)|{{mvar|e}}]]\n* [[Pi|{{pi}}]]\n* [[Squaring the circle]]\n* [[Transcendental number]]
Plastic	* Polyamide (usually called [[nylon]]) {{ndash}} Women's [[stocking]]s, gears, car parts, toothbrush bristles\n* [[Polycarbonate]] – [[bulletproof glass]], [[compact disc]]s, [[DVD]]s.\n* [[Polyethylene]] – [[tube]]s, [[bottle]]<nowiki/>s, shopping bags, milk jugs, body armor (made with polyethylene with especially long chains)\n* [[Polyethylene terephtalate]] (called PET when used for [[bottle]]s, and polyester when used for [[clothes]] or other materials)\n* [[Polypropylene]] - food containers, chairs\n* [[Polystyrene]] - CD cases, plastic cups, plastic forks and knives\n* [[Polyurethane]] - rubber, foam, shiny coatings on wood and tile\n* [[Polyvinyl chloride]] (called PVC, usually) - pipes (chemicals can make PVC softer for toys and cushions)  
Peace	*[[Ceasefire]]\n*[[Pacifism]]\n*[[Peace makers]]\n*[[Peace treaty]]\n*[[World peace]]
Quebec	*[http://www.gouv.qc.ca/portail/quebec/pgs?lang=en Government of Quebec]\n* {{dmoz|Regional/North_America/Canada/Quebec}}\n*[https://web.archive.org/web/20070929084947/http://www.discoverthequebec.ca/ Discover the Quebec in pictures, photos]\n*[http://www.bonjourquebec.com/ Bonjour Québec], Quebec government official tourist site\n*[http://www.cbc.ca/news/background/bill101/ Bill 101]\n*[http://archives.cbc.ca/IDD-1-73-651/politics_economy/quebec_elections/ CBC Digital Archives&nbsp;– Quebec Elections: 1960–1998]\n*[http://www.agora.qc.ca/ Agora], online encyclopaedia from Quebec {{in lang|fr}}\n*[http://www.thecanadianencyclopedia.com/en/article/province-of-quebec-1763-91/ An article on the province of Quebec from ''The Canadian Encyclopedia''] {{Webarchive|url=https://web.archive.org/web/20171005050625/http://www.thecanadianencyclopedia.com/en/article/province-of-quebec-1763-91/ |date=2017-10-05 }}\n*{{Wikivoyage-inline|Quebec}}
Quebec	*[https://web.archive.org/web/20090214133429/http://marianopolis.edu/quebechistory Quebec History], online encyclopaedia made by Marianopolis College\n*[http://www.mccord-museum.qc.ca/scripts/explore.php?Lang=1&tableid=11&tablename=theme&elementid=2__true The 1837–1838 Rebellion in Lower Canada], Images from the McCord Museum's collections\n*[https://web.archive.org/web/20070223042047/http://www.haldimand-collection.ca/ Haldimand Collection], documents in relation with Province of Quebec during the American War of Independence (1775–1784)
Reading	* Making predictions/hypothesis about the content, idea, and concepts from the title of the reading material.\n* Sectional reading or processing (chunking) of the material.\n* Checking the reliability and similarity of the read content with the predictions supported by evidence from the text.\n* For better comprehension, to know what and why the text says: review vocabulary, understanding of the main idea, syntax of the sentence, details/facts and sequence of the story, and make inferences about the characters’ attitudes, behaviors or circumstances in the story.\n* Make plausible predictions about what the next section will be about in the reading material. 
Reading	*[[Literacy]]\n*[[Literature]]\n*[[Aliteracy]]\n*[[Writing]]\n*[[Printing]]
Religion	* [[Freedom of religion]]\n* [[List of religions]]\n* [[Philosophy of religion]]\n* [[Religious denomination]]
Religion	* [http://www.religionfacts.com/ Religion Facts]\n* [http://www.bbc.co.uk/religion/religions/ Religion] on the [[BBC]] website
Roman	* [[Ancient Rome]] (8th century BC – 5th century AD)\n**[[Roman Kingdom]] (753 BC to 509 BC)\n** [[Roman Republic]] (509 BC to 27 BC) \n** [[Roman Empire]] (27 BC to 476/1453 AD)\n** [[Roman Britain]], part of the island of Great Britain controlled by the Roman Empire between AD 43 and about 410\n** [[Roman alphabet]], the standard alphabet of most of the languages of Western and Central Europe\n*** [[Romanization]]\n** [[Roman army]]\n** [[Roman calendar]]\n** [[Roman law]], the legal system of both the Roman Republic and the Roman Empire\n** [[Roman numerals]], numeral system where certain letters are given a numeral value\n** [[Roman mythology]]\n* [[Byzantine Empire]] (330/476/629 to 1453), the Eastern Roman Empire \n** [[Romaioi]] (Ρωμαίοι), Greek-speaking,  Orthodox population of the Eastern Roman Empire dating to Late Antiquity\n** [[Romaioi]] (Ρωμιοί), Greek-speaking, Orthodox population of the Rum-milet in the Ottoman Empire, or Greek-speaking Orthodox people today\n** Romanae or the [[Greco-Roman]]s from Aetolia Acarnania that speak Romanesci\n* [[Holy Roman Empire]] (c. 900 to 1806), a medieval state in Central Europe\n* [[Roman, Bulgaria]], a town and a municipality in Vratsa Province\n* [[Romans-sur-Isère]], in the Drôme ''département'' of France\n* [[Roman, Romania]], a city in Neamţ county\n* [[Romans, Ain]], a town in France\n* [[Roman, Eure]], France\n* [[Romans, Deux-Sèvres]], France\n* [[Romans d'Isonzo]], a town in Italy\n* [[Roman roads]]\n* [[Roman Valley, Nova Scotia]]\n* [[Saint Roman, Monaco]]
Roman	* [[Epistle to the Romans]], a letter in the New Testament of the Christian Bible\n* The [[Roman Catholic Church]]
Roman	"* The word for [[Novel]] in many European languages. \n** [[Nouveau roman]] (lit. ""new novel""), a type of French novel of the 1950s\n** [[Bildungsroman]] (lit. ""formation novel""), German for a coming-of-age story\n** [[Künstlerroman]] (lit. ""artist's novel""), German for a story of an artist's growth to maturity\n* [[Romance (heroic literature)]], a genre of Medieval French literature\n* [[Ar-Rum]], the 30th book in the Qu'ran, is sometimes translated as ''The Romans''\n* [[Roman à clef]], a novel about real life, overlaid with a façade of fiction"
Recreation	*[[Leisure]]\n*[[Sport]]
Red	* [[List of colors]]\n* [[Amaranth]]\n* [[Burgundy (color)|Burgundy]]\n* [[Carmine (color)|Carmine]]\n* [[Cerise]]\n* [[Coral (color)|Coral]]\n* [[Crimson]]\n* [[Fuchsia (color)|Fuchsia]]\n* [[Magenta]]\n* [[Maroon (color)|Maroon]]\n* [[Mauve]]\n* [[Orange-red]]\n* [[Pink]]\n* [[Raspberry (color)|Raspberry]]\n* [[Redhead]]\n* [[Rose (color)|Rose]]\n* [[Sangria (color)|Sangria]]
Ram	"* [[Rama]], a Hindu god\n* A male [[sheep]] that has not been neutered\n* [[Random-access memory]] (abbreviated ""RAM"")\n* [[Battering ram]], something used to break through walls or doors\n* [[Hydraulic ram]], a type of [[pump]]"
Roman_Empire	"* [[Rome]]<br />{{small|([[de facto]] and [[de jure]] from 27 BC to 285 AD, only [[de jure]] from 286 AD to 476 AD)}}\n* [[Mediolanum]]<br />{{small|(286 AD – 402 AD, [[Western Roman Empire|Western]])}}\n* [[Ravenna]]<br />{{small|(402 AD – 476 AD, Western)}}\n* [[Nicomedia]]<br />{{small|(286 AD – 330 AD, [[Byzantine Empire|Byzantine]])}}\n* [[Constantinople]]<br />{{small|(330 AD – 1453, Eastern)}}<ref group=""n"">Between 1204 and 1261 there was an interregnum when the Empire was divided into the [[Empire of Nicaea]], the [[Empire of Trebizond]] and the [[Despotate of Epirus]], which were all contenders for rule of the Empire. The Empire of Nicaea is considered the legitimate continuation of the Roman Empire because it managed to re-take Constantinople.</ref>"
Roman_Empire	* [[Latin]]<br />{{small|(official until 610 AD)}}\n* [[Greek language|Greek]]<br />{{small|(official after 610 AD)}}\n* [[Languages of the Roman Empire|Regional{{\}}local languages]]
Roman_Empire	* [[Imperial cult (ancient Rome)|Imperial cult]]-driven [[Religion in ancient Rome|polytheism]]<br />{{small|(Before 380&nbsp;AD)}}\n* [[Nicene Christianity]]<br />{{small|([[State church of the Roman Empire|State Church of the Roman Empire]])}}<br />{{small|(From 380 AD)}}
Roman_Empire	* [http://www.wdl.org/en/item/11745/ An old map of the Roman Empire in 400 AD]\n* [[BBC]], [http://www.bbc.co.uk/schools/romans Romans for Children] {{Webarchive|url=https://web.archive.org/web/20090424072929/http://www.bbc.co.uk/schools/romans/ |date=2009-04-24 }}, website on ancient Rome for children at the level of primary school\n* [http://www.classicsunveiled.com/romeh/html/index.html Rome Unleashed], interactive educational website on ancient Rome for students
Regime	*The regime needs help among people outside the regime and government to stay in power - these may be in the [[military]] or a [[political party]].\n*Military and [[police]] obey the regime's orders, and can kill people.  If they would not do so, then, it would be possible to change regimes by force.\n*[[Trade]] and [[tax]] is set by the regime, which can take [[money]] away.\n*The regime speaks for the whole country when dealing with other countries.
River	* The source of a river may be a [[spring (water)|spring]], often on a [[hill]], [[mountain]], [[glacier]], or another high place. A spring is water that flows out from under the ground.\n* The source of a river may be a lake where lots of water from small streams gathers when it rains or snows.\n* A river may begin in mountains where there is snow. The melting snow runs together to form a small stream that runs down the mountain. As more little streams run in, the main stream gets bigger, until it forms a river.\n* Some rivers flow from hills where there is no snow, but lots of rain.\n* Some rivers only flow after there has been rain near the head water.
River	* Rivers give water for drinking, bathing and washing clothes.\n* Rivers give water for [[cattle]] and other animals to drink and for people to grow plants.\n* Rivers give [[Product (consumer goods)|products]] that are useful to people such as fish for food, [[clay]] for bricks and [[Reed (plant)|reeds]] to make the roofs of houses.\n* Rivers can be used for transporting people, crops and other goods by boat.\n* Rivers can be used to give power to turn machinery such as water [[watermill|mills]].\n* Rivers give water for factories that make cloth, steel and many other products.\n* Rivers sometimes have dams to hold the water for people to drink, or to make electricity.\n* Rivers can be used for [[leisure]] and [[sport]]s such as swimming, boating, fishing and just walking by the river.\n* Rivers often have beautiful scenery. Many painters, story-tellers and poets have painted or written about rivers.\n* Rivers are sometimes turned into canals.
River	* [[Mark Twain]], ''The Adventures of Tom Sawyer'', (novel)\n* [[Kenneth Grahame]], ''The Wind in the Willows'', (novel)
